offer_id,offer_type,fa_title,en_title,upc_code,offer_calculation,accumulator_id,flag_offer_id,max_amount,amount_unit,only_full_rate
83826,voice,60000ت مکالمه ایرانسلی هفتگی 12000ت(اعتبار هدیه),60000T onnet call Weekly 12000T(Free Credit),8368583826,normal,,,,,
83827,voice,65000ت مکالمه ایرانسلی هفتگی 13000ت(اعتبار هدیه),65000T onnet call Weekly 13000T(Free Credit),8368683827,normal,,,,,
83828,voice,70000ت مکالمه ایرانسلی هفتگی 14000ت(اعتبار هدیه),70000T onnet call Weekly 14000T(Free Credit),8368783828,normal,,,,,
83829,voice,80000ت مکالمه ایرانسلی هفتگی 16000ت(اعتبار هدیه),80000T onnet call Weekly 16000T(Free Credit),8368883829,normal,,,,,
83830,voice,90000ت مکالمه ایرانسلی هفتگی 18000ت(اعتبار هدیه),90000T onnet call Weekly 18000T(Free Credit),8368983830,normal,,,,,
83831,voice,100000ت مکالمه ایرانسلی هفتگی 20000ت(اعتبار هدیه),100000T onnet call Weekly 20000T(Free Credit),8369083831,normal,,,,,
83832,voice,110000ت مکالمه ایرانسلی هفتگی 22000ت(اعتبار هدیه),110000T onnet call Weekly 22000T(Free Credit),8369183832,normal,,,,,
83833,voice,125000ت مکالمه ایرانسلی هفتگی 25000ت(اعتبار هدیه),125000T onnet call Weekly 25000T(Free Credit),8369283833,normal,,,,,
83834,voice,150000ت مکالمه ایرانسلی هفتگی 30000ت(اعتبار هدیه),150000T onnet call Weekly 30000T(Free Credit),8369383834,normal,,,,,
83835,voice,15000ت مکالمه ایرانسلی 15روزه 3000ت(اعتبار هدیه),15000T onnet call for 15Days 3000T(Free Credit),8369483835,normal,,,,,
83836,voice,17500ت مکالمه ایرانسلی 15روزه 3500ت(اعتبار هدیه),17500T onnet call for 15Days 3500T(Free Credit),8369583836,normal,,,,,
83837,voice,20000ت مکالمه ایرانسلی 15روزه 4000ت(اعتبار هدیه),20000T onnet call for 15Days 4000T(Free Credit),8369683837,normal,,,,,
83838,voice,22500ت مکالمه ایرانسلی 15روزه 4500ت(اعتبار هدیه),22500T onnet call for 15Days 4500T(Free Credit),8369783838,normal,,,,,
83839,voice,25000ت مکالمه ایرانسلی 15روزه 5000ت(اعتبار هدیه),25000T onnet call for 15Days 5000T(Free Credit),8369883839,normal,,,,,
83840,voice,27500ت مکالمه ایرانسلی 15روزه 5500ت(اعتبار هدیه),27500T onnet call for 15Days 5500T(Free Credit),8369983840,normal,,,,,
83841,voice,30000ت مکالمه ایرانسلی 15روزه 6000ت(اعتبار هدیه),30000T onnet call for 15Days 6000T(Free Credit),8370083841,normal,,,,,
83842,voice,35000ت مکالمه ایرانسلی 15روزه 7000ت(اعتبار هدیه),35000T onnet call for 15Days 7000T(Free Credit),8370183842,normal,,,,,
83843,voice,40000ت مکالمه ایرانسلی 15روزه 8000ت(اعتبار هدیه),40000T onnet call for 15Days 8000T(Free Credit),8370283843,normal,,,,,
83844,voice,45000ت مکالمه ایرانسلی 15روزه 9000ت(اعتبار هدیه),45000T onnet call for 15Days 9000T(Free Credit),8370383844,normal,,,,,
83845,voice,50000ت مکالمه ایرانسلی 15روزه 10000ت(اعتبار هدیه),50000T onnet call for 15Days 10000T(Free Credit),8370483845,normal,,,,,
83846,voice,55000ت مکالمه ایرانسلی 15روزه 11000ت(اعتبار هدیه),55000T onnet call for 15Days 11000T(Free Credit),8370583846,normal,,,,,
83847,voice,60000ت مکالمه ایرانسلی 15روزه 12000ت(اعتبار هدیه),60000T onnet call for 15Days 12000T(Free Credit),8370683847,normal,,,,,
83848,voice,65000ت مکالمه ایرانسلی 15روزه 13000ت(اعتبار هدیه),65000T onnet call for 15Days 13000T(Free Credit),8370783848,normal,,,,,
83849,voice,70000ت مکالمه ایرانسلی 15روزه 14000ت(اعتبار هدیه),70000T onnet call for 15Days 14000T(Free Credit),8370883849,normal,,,,,
83850,voice,75000ت مکالمه ایرانسلی 15روزه 15000ت(اعتبار هدیه),75000T onnet call for 15Days 15000T(Free Credit),8370983850,normal,,,,,
83851,voice,85000ت مکالمه ایرانسلی 15روزه 17000ت(اعتبار هدیه),85000T onnet call for 15Days 17000T(Free Credit),8371083851,normal,,,,,
83852,voice,95000ت مکالمه ایرانسلی 15روزه 19000ت(اعتبار هدیه),95000T onnet call for 15Days 19000T(Free Credit),8371183852,normal,,,,,
83853,voice,105000ت مکالمه ایرانسلی 15روزه 21000ت(اعتبار هدیه),105000T onnet call for 15Days 21000T(Free Credit),8371283853,normal,,,,,
83854,voice,115000ت مکالمه ایرانسلی 15روزه 23000ت(اعتبار هدیه),115000T onnet call for 15Days 23000T(Free Credit),8371383854,normal,,,,,
83855,voice,125000ت مکالمه ایرانسلی 15روزه 25000ت(اعتبار هدیه),125000T onnet call for 15Days 25000T(Free Credit),8371483855,normal,,,,,
83856,voice,135000ت مکالمه ایرانسلی 15روزه 27000ت(اعتبار هدیه),135000T onnet call for 15Days 27000T(Free Credit),8371583856,normal,,,,,
83857,voice,150000ت مکالمه ایرانسلی 15روزه 30000ت(اعتبار هدیه),150000T onnet call for 15Days 30000T(Free Credit),8371683857,normal,,,,,
83858,voice,175000ت مکالمه ایرانسلی 15روزه 35000ت(اعتبار هدیه),175000T onnet call for 15Days 35000T(Free Credit),8371783858,normal,,,,,
83859,voice,200000ت مکالمه ایرانسلی 15روزه 40000ت(اعتبار هدیه),200000T onnet call for 15Days 40000T(Free Credit),8371883859,normal,,,,,
83860,voice,225000ت مکالمه ایرانسلی 15روزه 45000ت(اعتبار هدیه),225000T onnet call for 15Days 45000T(Free Credit),8371983860,normal,,,,,
83861,voice,250000ت مکالمه ایرانسلی 15روزه 50000ت(اعتبار هدیه),250000T onnet call for 15Days 50000T(Free Credit),8372083861,normal,,,,,
83862,voice,275000ت مکالمه ایرانسلی 15روزه 55000ت(اعتبار هدیه),275000T onnet call for 15Days 55000T(Free Credit),8372183862,normal,,,,,
83863,voice,300000ت مکالمه ایرانسلی 15روزه 60000ت(اعتبار هدیه),300000T onnet call for 15Days 60000T(Free Credit),8372283863,normal,,,,,
83864,voice,1500ت مکالمه ایرانسلی ماهانه 300ت(اعتبار هدیه),1500T onnet call monthly 300T(Free Credit),8372383864,normal,,,,,
83865,voice,3000ت مکالمه ایرانسلی ماهانه 600ت(اعتبار هدیه),3000T onnet call monthly 600T(Free Credit),8372483865,normal,,,,,
83866,voice,4500ت مکالمه ایرانسلی ماهانه 900ت(اعتبار هدیه),4500T onnet call monthly 900T(Free Credit),8372583866,normal,,,,,
83867,voice,6000ت مکالمه ایرانسلی ماهانه 1200ت(اعتبار هدیه),6000T onnet call monthly 1200T(Free Credit),8372683867,normal,,,,,
83868,voice,7500ت مکالمه ایرانسلی ماهانه 1500ت(اعتبار هدیه),7500T onnet call monthly 1500T(Free Credit),8372783868,normal,,,,,
83869,voice,10000ت مکالمه ایرانسلی ماهانه 2000ت(اعتبار هدیه),10000T onnet call monthly 2000T(Free Credit),8372883869,normal,,,,,
83870,voice,11000ت مکالمه ایرانسلی ماهانه 2200ت(اعتبار هدیه),11000T onnet call monthly 2200T(Free Credit),8372983870,normal,,,,,
83871,voice,12500ت مکالمه ایرانسلی ماهانه 2500ت(اعتبار هدیه),12500T onnet call monthly 2500T(Free Credit),8373083871,normal,,,,,
83872,voice,15000ت مکالمه ایرانسلی ماهانه 3000ت(اعتبار هدیه),15000T onnet call monthly 3000T(Free Credit),8373183872,normal,,,,,
83873,voice,17500ت مکالمه ایرانسلی ماهانه 3500ت(اعتبار هدیه),17500T onnet call monthly 3500T(Free Credit),8373283873,normal,,,,,
83874,voice,20000ت مکالمه ایرانسلی ماهانه 4000ت(اعتبار هدیه),20000T onnet call monthly 4000T(Free Credit),8373383874,normal,,,,,
83875,voice,22500ت مکالمه ایرانسلی ماهانه 4500ت(اعتبار هدیه),22500T onnet call monthly 4500T(Free Credit),8373483875,normal,,,,,
83876,voice,25000ت مکالمه ایرانسلی ماهانه 5000ت(اعتبار هدیه),25000T onnet call monthly 5000T(Free Credit),8373583876,normal,,,,,
83877,voice,27500ت مکالمه ایرانسلی ماهانه 5500ت(اعتبار هدیه),27500T onnet call monthly 5500T(Free Credit),8373683877,normal,,,,,
83878,voice,30000ت مکالمه ایرانسلی ماهانه 6000ت(اعتبار هدیه),30000T onnet call monthly 6000T(Free Credit),8373783878,normal,,,,,
83879,voice,32500ت مکالمه ایرانسلی ماهانه 6500ت(اعتبار هدیه),32500T onnet call monthly 6500T(Free Credit),8373883879,normal,,,,,
83880,voice,35000ت مکالمه ایرانسلی ماهانه 7000ت(اعتبار هدیه),35000T onnet call monthly 7000T(Free Credit),8373983880,normal,,,,,
83881,voice,37500ت مکالمه ایرانسلی ماهانه 7500ت(اعتبار هدیه),37500T onnet call monthly 7500T(Free Credit),8374083881,normal,,,,,
83882,voice,40000ت مکالمه ایرانسلی ماهانه 8000ت(اعتبار هدیه),40000T onnet call monthly 8000T(Free Credit),8374183882,normal,,,,,
83883,voice,42500ت مکالمه ایرانسلی ماهانه 8500ت(اعتبار هدیه),42500T onnet call monthly 8500T(Free Credit),8374283883,normal,,,,,
83884,voice,45000ت مکالمه ایرانسلی ماهانه 9000ت(اعتبار هدیه),45000T onnet call monthly 9000T(Free Credit),8374383884,normal,,,,,
83885,voice,47500ت مکالمه ایرانسلی ماهانه 9500ت(اعتبار هدیه),47500T onnet call monthly 9500T(Free Credit),8374483885,normal,,,,,
83886,voice,50000ت مکالمه ایرانسلی ماهانه 10000ت(اعتبار هدیه),50000T onnet call monthly 10000T(Free Credit),8374583886,normal,,,,,
83887,voice,55000ت مکالمه ایرانسلی ماهانه 11000ت(اعتبار هدیه),55000T onnet call monthly 11000T(Free Credit),8374683887,normal,,,,,
83888,voice,60000ت مکالمه ایرانسلی ماهانه 12000ت(اعتبار هدیه),60000T onnet call monthly 12000T(Free Credit),8374783888,normal,,,,,
83889,voice,65000ت مکالمه ایرانسلی ماهانه 13000ت(اعتبار هدیه),65000T onnet call monthly 13000T(Free Credit),8374883889,normal,,,,,
83890,voice,70000ت مکالمه ایرانسلی ماهانه 14000ت(اعتبار هدیه),70000T onnet call monthly 14000T(Free Credit),8374983890,normal,,,,,
83891,voice,75000ت مکالمه ایرانسلی ماهانه 15000ت(اعتبار هدیه),75000T onnet call monthly 15000T(Free Credit),8375083891,normal,,,,,
83892,voice,80000ت مکالمه ایرانسلی ماهانه 16000ت(اعتبار هدیه),80000T onnet call monthly 16000T(Free Credit),8375183892,normal,,,,,
83893,voice,85000ت مکالمه ایرانسلی ماهانه 17000ت(اعتبار هدیه),85000T onnet call monthly 17000T(Free Credit),8375283893,normal,,,,,
83894,voice,90000ت مکالمه ایرانسلی ماهانه 18000ت(اعتبار هدیه),90000T onnet call monthly 18000T(Free Credit),8375383894,normal,,,,,
83895,voice,95000ت مکالمه ایرانسلی ماهانه 19000ت(اعتبار هدیه),95000T onnet call monthly 19000T(Free Credit),8375483895,normal,,,,,
83896,voice,100000ت مکالمه ایرانسلی ماهانه 20000ت(اعتبار هدیه),100000T onnet call monthly 20000T(Free Credit),8375583896,normal,,,,,
83897,voice,105000ت مکالمه ایرانسلی ماهانه 21000ت(اعتبار هدیه),105000T onnet call monthly 21000T(Free Credit),8375683897,normal,,,,,
83898,voice,115000ت مکالمه ایرانسلی ماهانه 23000ت(اعتبار هدیه),115000T onnet call monthly 23000T(Free Credit),8375783898,normal,,,,,
83899,voice,120000ت مکالمه ایرانسلی ماهانه 24000ت(اعتبار هدیه),120000T onnet call monthly 24000T(Free Credit),8375883899,normal,,,,,
83900,voice,125000ت مکالمه ایرانسلی ماهانه 25000ت(اعتبار هدیه),125000T onnet call monthly 25000T(Free Credit),8375983900,normal,,,,,
83901,voice,135000ت مکالمه ایرانسلی ماهانه 27000ت(اعتبار هدیه),135000T onnet call monthly 27000T(Free Credit),8376083901,normal,,,,,
83902,voice,150000ت مکالمه ایرانسلی ماهانه 30000ت(اعتبار هدیه),150000T onnet call monthly 30000T(Free Credit),8376183902,normal,,,,,
83903,voice,165000ت مکالمه ایرانسلی ماهانه 33000ت(اعتبار هدیه),165000T onnet call monthly 33000T(Free Credit),8376283903,normal,,,,,
83904,voice,180000ت مکالمه ایرانسلی ماهانه 36000ت(اعتبار هدیه),180000T onnet call monthly 36000T(Free Credit),8376383904,normal,,,,,
83905,voice,200000ت مکالمه ایرانسلی ماهانه 40000ت(اعتبار هدیه),200000T onnet call monthly 40000T(Free Credit),8376483905,normal,,,,,
83906,voice,225000ت مکالمه ایرانسلی ماهانه 45000ت(اعتبار هدیه),225000T onnet call monthly 45000T(Free Credit),8376583906,normal,,,,,
83907,voice,250000ت مکالمه ایرانسلی ماهانه 50000ت(اعتبار هدیه),250000T onnet call monthly 50000T(Free Credit),8376683907,normal,,,,,
83908,voice,275000ت مکالمه ایرانسلی ماهانه 55000ت(اعتبار هدیه),275000T onnet call monthly 55000T(Free Credit),8376783908,normal,,,,,
83909,voice,300000ت مکالمه ایرانسلی ماهانه 60000ت(اعتبار هدیه),300000T onnet call monthly 60000T(Free Credit),8376883909,normal,,,,,
83910,voice,330000ت مکالمه ایرانسلی ماهانه 66000ت(اعتبار هدیه),330000T onnet call monthly 66000T(Free Credit),8376983910,normal,,,,,
83911,voice,350000ت مکالمه ایرانسلی ماهانه 70000ت(اعتبار هدیه),350000T onnet call monthly 70000T(Free Credit),8377083911,normal,,,,,
83912,voice,400000ت مکالمه ایرانسلی ماهانه 80000ت(اعتبار هدیه),400000T onnet call monthly 80000T(Free Credit),8377183912,normal,,,,,
83913,voice,450000ت مکالمه ایرانسلی ماهانه 90000ت(اعتبار هدیه),450000T onnet call monthly 90000T(Free Credit),8377283913,normal,,,,,
83914,voice,500000ت مکالمه ایرانسلی ماهانه 100000ت(اعتبار هدیه),500000T onnet call monthly 100000T(Free Credit),8377383914,normal,,,,,
83915,voice,550000ت مکالمه ایرانسلی ماهانه 110000ت(اعتبار هدیه),550000T onnet call monthly 110000T(Free Credit),8377483915,normal,,,,,
83916,voice,600000ت مکالمه ایرانسلی ماهانه 120000ت(اعتبار هدیه),600000T onnet call monthly 120000T(Free Credit),8377583916,normal,,,,,
83917,voice,650000ت مکالمه ایرانسلی ماهانه 130000ت(اعتبار هدیه),650000T onnet call monthly 130000T(Free Credit),8377683917,normal,,,,,
83918,voice,700000ت مکالمه ایرانسلی ماهانه 140000ت(اعتبار هدیه),700000T onnet call monthly 140000T(Free Credit),8377783918,normal,,,,,
83919,voice,750000ت مکالمه ایرانسلی ماهانه 150000ت(اعتبار هدیه),750000T onnet call monthly 150000T(Free Credit),8377883919,normal,,,,,
83920,voice,800000ت مکالمه ایرانسلی ماهانه 160000ت(اعتبار هدیه),800000T onnet call monthly 160000T(Free Credit),8377983920,normal,,,,,
83921,voice,850000ت مکالمه ایرانسلی ماهانه 170000ت(اعتبار هدیه),850000T onnet call monthly 170000T(Free Credit),8378083921,normal,,,,,
83922,voice,900000ت مکالمه ایرانسلی ماهانه 180000ت(اعتبار هدیه),900000T onnet call monthly 180000T(Free Credit),8378183922,normal,,,,,
83923,voice,950000ت مکالمه ایرانسلی ماهانه 190000ت(اعتبار هدیه),950000T onnet call monthly 190000T(Free Credit),8378283923,normal,,,,,
83924,voice,1000000ت مکالمه ایرانسلی ماهانه 200000ت(اعتبار هدیه),1000000T onnet call monthly 200000T(Free Credit),8378383924,normal,,,,,
